Id,Label,type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,modularity_class,stat_inf_class,clustering,eigencentrality
1001500,1001500,User,53,0,53,469933,0,469933,0,0,0,0,0.007184,0,0.000087,0,3475,0,486,0,0.051657
1001501,1001501,User,300,0,300,2714621,0,2714621,0,0,0,0,0.024574,0,0.000261,0,2253,5,884,0,0.292398
1001502,1001502,User,158,0,158,1471713,0,1471713,0,0,0,0,0.015199,0,0.000138,0,3649,3,2286,0,0.153996
1001503,1001503,User,156,0,156,1494037,0,1494037,0,0,0,0,0.019147,0,0.000109,0,2252,2,2169,0,0.152047
1001504,1001504,User,21,0,21,245489,0,245489,0,0,0,0,0.003192,0,0.000122,0,4958,3,1599,0,0.020468
1001505,1001505,User,172,0,172,1378282,0,1378282,0,0,0,0,0.015595,0,0.000169,0,3474,1,677,0,0.167641
1001506,1001506,User,58,0,58,570693,0,570693,0,0,0,0,0.008122,0,0.000091,0,1493,2,950,0,0.05653
1001507,1001507,User,58,0,58,545411,0,545411,0,0,0,0,0.006716,0,0.000093,0,3919,5,468,0,0.05653
1001509,1001509,User,170,0,170,1435408,0,1435408,0,0,0,0,0.017808,0,0.000125,0,2906,3,1213,0,0.165692
1001510,1001510,User,20,0,20,165079,0,165079,0,0,0,0,0.002343,0,0.000084,0,3918,2,468,0,0.019493
1001511,1001511,User,41,0,41,433381,0,433381,0,0,0,0,0.004648,0,0.00009,0,1165,1,107,0,0.039961
1001512,1001512,User,20,0,20,168155,0,168155,0,0,0,0,0.002947,0,0.000082,0,3917,2,116,0,0.019493
1001513,1001513,User,88,0,88,882711,0,882711,0,0,0,0,0.008812,0,0.000103,0,2251,1,2288,0,0.08577
1001514,1001514,User,72,0,72,687373,0,687373,0,0,0,0,0.008026,0,0.000111,0,3916,0,753,0,0.070175
1001515,1001515,User,15,0,15,134229,0,134229,0,0,0,0,0.002707,0,0.000081,0,2250,2,1353,0,0.01462
1001516,1001516,User,179,0,179,1513945,0,1513945,0,0,0,0,0.01897,0,0.000125,0,172,4,1625,0,0.174464
1001517,1001517,User,41,0,41,394847,0,394847,0,0,0,0,0.003868,0,0.000105,0,4569,0,1027,0,0.039961
1001519,1001519,User,50,0,50,465002,0,465002,0,0,0,0,0.006563,0,0.00009,0,3473,1,763,0,0.048733
1001520,1001520,User,14,0,14,170201,0,170201,0,0,0,0,0.002115,0,0.000082,0,3915,2,957,0,0.013645
1001521,1001521,User,40,0,40,330337,0,330337,0,0,0,0,0.004421,0,0.000098,0,2249,1,2564,0,0.038986
1001523,1001523,User,59,0,59,632333,0,632333,0,0,0,0,0.009163,0,0.000087,0,2248,2,2262,0,0.057505
1001524,1001524,User,137,0,137,1312283,0,1312283,0,0,0,0,0.01356,0,0.000128,0,171,0,154,0,0.133528
1001525,1001525,User,59,0,59,520945,0,520945,0,0,0,0,0.005673,0,0.000107,0,4449,1,1577,0,0.057505
1001526,1001526,User,20,0,20,151627,0,151627,0,0,0,0,0.001906,0,0.000085,0,4764,1,297,0,0.019493
1001527,1001527,User,73,0,73,652197,0,652197,0,0,0,0,0.007243,0,0.000115,0,599,0,1183,0,0.07115
1001528,1001528,User,35,0,35,306559,0,306559,0,0,0,0,0.004259,0,0.000087,0,2905,0,2826,0,0.034113
1001530,1001530,User,224,0,224,2182059,0,2182059,0,0,0,0,0.026978,0,0.000127,0,1492,4,2331,0,0.218324
1001532,1001532,User,70,0,70,588047,0,588047,0,0,0,0,0.008265,0,0.000099,0,2247,0,963,0,0.068226
1001533,1001533,User,46,0,46,461704,0,461704,0,0,0,0,0.004301,0,0.000094,0,3154,0,1371,0,0.044834
1001535,1001535,User,16,0,16,106785,0,106785,0,0,0,0,0.00154,0,0.000086,0,5950,1,2118,0,0.015595
1001536,1001536,User,23,0,23,199041,0,199041,0,0,0,0,0.003171,0,0.000083,0,3472,4,826,0,0.022417
1001538,1001538,User,52,0,52,517440,0,517440,0,0,0,0,0.006498,0,0.0001,0,2246,0,2030,0,0.050682
1001540,1001540,User,66,0,66,739476,0,739476,0,0,0,0,0.006977,0,0.000096,0,998,1,2301,0,0.064327
1001541,1001541,User,18,0,18,222410,0,222410,0,0,0,0,0.003275,0,0.000081,0,2245,1,2563,0,0.017544
1001542,1001542,User,172,0,172,1897228,0,1897228,0,0,0,0,0.01972,0,0.00012,0,2244,3,2217,0,0.167641
1001543,1001543,User,103,0,103,1035339,0,1035339,0,0,0,0,0.011612,0,0.000105,0,2904,3,697,0,0.10039
1001544,1001544,User,93,0,93,897508,0,897508,0,0,0,0,0.010461,0,0.000104,0,3471,0,594,0,0.090643
1001545,1001545,User,112,0,112,982106,0,982106,0,0,0,0,0.012351,0,0.000102,0,2660,1,2110,0,0.109162
1001546,1001546,User,198,0,198,1976396,0,1976396,0,0,0,0,0.023554,0,0.000125,0,2243,4,456,0,0.192982
1001547,1001547,User,78,0,78,730131,0,730131,0,0,0,0,0.009017,0,0.000106,0,2903,1,1549,0,0.076023
1001548,1001548,User,24,0,24,180904,0,180904,0,0,0,0,0.002516,0,0.000086,0,4448,0,969,0,0.023392
1001550,1001550,User,16,0,16,142568,0,142568,0,0,0,0,0.001722,0,0.000088,0,3647,1,1223,0,0.015595
1001551,1001551,User,95,0,95,925503,0,925503,0,0,0,0,0.010074,0,0.00012,0,2242,1,2303,0,0.092593
1001552,1001552,User,144,0,144,1345731,0,1345731,0,0,0,0,0.017556,0,0.000121,0,1164,1,558,0,0.140351
1001553,1001553,User,27,0,27,183135,0,183135,0,0,0,0,0.002934,0,0.000093,0,4039,5,972,0,0.026316
1001554,1001554,User,16,0,16,167463,0,167463,0,0,0,0,0.001764,0,0.000083,0,5603,1,830,0,0.015595
1001555,1001555,User,49,0,49,484609,0,484609,0,0,0,0,0.006632,0,0.000092,0,3153,0,944,0,0.047758
1001556,1001556,User,205,0,205,1585357,0,1585357,0,0,0,0,0.02014,0,0.000148,0,997,0,946,0,0.199805
1001557,1001557,User,35,0,35,337478,0,337478,0,0,0,0,0.004444,0,0.000088,0,3913,3,1937,0,0.034113
1001560,1001560,User,79,0,79,841705,0,841705,0,0,0,0,0.007545,0,0.000108,0,1491,3,1384,0,0.076998
1001561,1001561,User,99,0,99,803020,0,803020,0,0,0,0,0.010891,0,0.000128,0,2241,4,2674,0,0.096491
1001562,1001562,User,17,0,17,81552,0,81552,0,0,0,0,0.000969,0,0.000089,0,4539,3,969,0,0.016569
1001563,1001563,User,44,0,44,405722,0,405722,0,0,0,0,0.004697,0,0.000089,0,2240,0,168,0,0.042885
1001564,1001564,User,65,0,65,690975,0,690975,0,0,0,0,0.006574,0,0.000107,0,3912,3,1046,0,0.063353
1001565,1001565,User,25,0,25,154300,0,154300,0,0,0,0,0.002779,0,0.000087,0,4447,4,977,0,0.024366
1001567,1001567,User,66,0,66,762527,0,762527,0,0,0,0,0.007613,0,0.000099,0,2659,1,268,0,0.064327
1001569,1001569,User,44,0,44,430659,0,430659,0,0,0,0,0.003353,0,0.000112,0,5714,1,2798,0,0.042885
1001570,1001570,User,40,0,40,426539,0,426539,0,0,0,0,0.003876,0,0.000088,0,4763,1,241,0,0.038986
1001571,1001571,User,95,0,95,991481,0,991481,0,0,0,0,0.011905,0,0.000101,0,598,1,405,0,0.092593
1001572,1001572,User,28,0,28,242609,0,242609,0,0,0,0,0.002296,0,0.000094,0,3470,0,980,0,0.02729
1001574,1001574,User,27,0,27,215108,0,215108,0,0,0,0,0.002697,0,0.000091,0,4849,5,1651,0,0.026316
1001575,1001575,User,30,0,30,392784,0,392784,0,0,0,0,0.004043,0,0.000084,0,597,2,84,0,0.02924
1001576,1001576,User,29,0,29,227337,0,227337,0,0,0,0,0.002493,0,0.000092,0,2902,4,475,0,0.028265
1001577,1001577,User,81,0,81,834277,0,834277,0,0,0,0,0.010099,0,0.000101,0,170,0,206,0,0.078947
1001578,1001578,User,18,0,18,257823,0,257823,0,0,0,0,0.003044,0,0.000083,0,2901,2,494,0,0.017544
1001579,1001579,User,444,0,444,3977702,0,3977702,0,0,0,0,0.041896,0,0.000295,0,2658,4,985,0,0.432749
1001581,1001581,User,25,0,25,171549,0,171549,0,0,0,0,0.003183,0,0.000083,0,4446,0,1258,0,0.024366
1001582,1001582,User,13,0,13,120148,0,120148,0,0,0,0,0.001432,0,0.000083,0,5146,2,1007,0,0.012671
1001583,1001583,User,27,0,27,214147,0,214147,0,0,0,0,0.002109,0,0.000092,0,5467,0,159,0,0.026316
1001584,1001584,User,275,0,275,2483182,0,2483182,0,0,0,0,0.027784,0,0.000166,0,2238,1,1617,0,0.268031
1001585,1001585,User,63,0,63,620127,0,620127,0,0,0,0,0.008327,0,0.000091,0,3469,3,696,0,0.061404
1001586,1001586,User,233,0,233,2759566,0,2759566,0,0,0,0,0.02443,0,0.000165,0,169,1,950,0,0.227096
1001587,1001587,User,316,0,316,2308915,0,2308915,0,0,0,0,0.026496,0,0.000201,0,596,4,786,0,0.307992
1001588,1001588,User,31,0,31,230225,0,230225,0,0,0,0,0.003817,0,0.000089,0,4445,1,427,0,0.030214
1001589,1001589,User,51,0,51,562920,0,562920,0,0,0,0,0.00657,0,0.000091,0,5524,3,990,0,0.049708
1001590,1001590,User,21,0,21,204520,0,204520,0,0,0,0,0.002358,0,0.000091,0,1163,1,1997,0,0.020468
1001591,1001591,User,165,0,165,1829079,0,1829079,0,0,0,0,0.01809,0,0.000134,0,2900,1,2166,0,0.160819
1001592,1001592,User,193,0,193,1692762,0,1692762,0,0,0,0,0.02311,0,0.000121,0,595,1,2451,0,0.188109
1001593,1001593,User,112,0,112,779007,0,779007,0,0,0,0,0.011457,0,0.000106,0,3646,0,1035,0,0.109162
1001594,1001594,User,85,0,85,728816,0,728816,0,0,0,0,0.008857,0,0.000099,0,4822,1,2837,0,0.082846
1001595,1001595,User,80,0,80,732740,0,732740,0,0,0,0,0.008689,0,0.000108,0,1162,1,718,0,0.077973
1001597,1001597,User,130,0,130,1253614,0,1253614,0,0,0,0,0.013998,0,0.000127,0,3152,0,2605,0,0.126706
1001598,1001598,User,103,0,103,1062978,0,1062978,0,0,0,0,0.010976,0,0.000114,0,3911,3,532,0,0.10039
1001599,1001599,User,304,0,304,2459411,0,2459411,0,0,0,0,0.029394,0,0.000216,0,1490,5,797,0,0.296296
1001600,1001600,User,228,0,228,2066219,0,2066219,0,0,0,0,0.022528,0,0.00019,0,1489,3,901,0,0.222222
1001601,1001601,User,103,0,103,1339350,0,1339350,0,0,0,0,0.011582,0,0.00013,0,594,3,697,0,0.10039
1001602,1001602,User,65,0,65,701979,0,701979,0,0,0,0,0.00852,0,0.000099,0,2237,0,969,0,0.063353
1001603,1001603,User,41,0,41,370543,0,370543,0,0,0,0,0.003623,0,0.000097,0,4606,0,1337,0,0.039961
1001605,1001605,User,558,0,558,4129632,0,4129632,0,0,0,0,0.038058,0,0.000513,0,593,4,1491,0,0.54386
1001606,1001606,User,100,0,100,1179309,0,1179309,0,0,0,0,0.011346,0,0.000111,0,592,3,1627,0,0.097466
1001607,1001607,User,147,0,147,1099699,0,1099699,0,0,0,0,0.011851,0,0.000142,0,1161,1,2329,0,0.143275
1001608,1001608,User,80,0,80,358487,0,358487,0,0,0,0,0.005728,0,0.000095,0,1160,0,1576,0,0.077973
1001609,1001609,User,201,0,201,1535141,0,1535141,0,0,0,0,0.019411,0,0.000143,0,1159,4,1434,0,0.195906
1001610,1001610,User,17,0,17,160004,0,160004,0,0,0,0,0.002373,0,0.000082,0,5557,2,1533,0,0.016569
1001611,1001611,User,315,0,315,3140413,0,3140413,0,0,0,0,0.027301,0,0.000227,0,591,3,287,0,0.307018
1001612,1001612,User,12,0,12,96199,0,96199,0,0,0,0,0.001573,0,0.000082,0,3910,2,114,0,0.011696
1001613,1001613,User,435,0,435,4055569,0,4055569,0,0,0,0,0.039562,0,0.000236,0,1488,3,923,0,0.423977
1001614,1001614,User,36,0,36,400512,0,400512,0,0,0,0,0.003541,0,0.000107,0,3909,3,596,0,0.035088
1001616,1001616,User,141,0,141,1322617,0,1322617,0,0,0,0,0.016051,0,0.000119,0,590,3,654,0,0.137427
1001617,1001617,User,126,0,126,1149998,0,1149998,0,0,0,0,0.014607,0,0.000104,0,3151,0,1336,0,0.122807
1001618,1001618,User,48,0,48,416902,0,416902,0,0,0,0,0.005045,0,0.000102,0,2235,1,1179,0,0.046784
1001619,1001619,User,20,0,20,172868,0,172868,0,0,0,0,0.002172,0,0.000084,0,4689,1,196,0,0.019493
1001620,1001620,User,23,0,23,324747,0,324747,0,0,0,0,0.002557,0,0.000084,0,589,1,405,0,0.022417
1001622,1001622,User,15,0,15,132438,0,132438,0,0,0,0,0.002121,0,0.000081,0,2234,0,1547,0,0.01462
1001623,1001623,User,47,0,47,533360,0,533360,0,0,0,0,0.007321,0,0.000086,0,4444,2,659,0,0.045809
1001624,1001624,User,198,0,198,2045369,0,2045369,0,0,0,0,0.019163,0,0.000136,0,2233,3,1240,0,0.192982
1001625,1001625,User,28,0,28,188697,0,188697,0,0,0,0,0.001649,0,0.000178,0,5213,0,1000,0,0.02729
1001626,1001626,User,159,0,159,1181985,0,1181985,0,0,0,0,0.011373,0,0.000157,0,2232,0,847,0,0.154971
1001627,1001627,User,28,0,28,226859,0,226859,0,0,0,0,0.002505,0,0.000093,0,5268,0,1001,0,0.02729
1001628,1001628,User,250,0,250,2466492,0,2466492,0,0,0,0,0.028707,0,0.000147,0,1487,4,1190,0,0.243665
1001629,1001629,User,28,0,28,356431,0,356431,0,0,0,0,0.003876,0,0.000084,0,588,0,2115,0,0.02729
1001630,1001630,User,68,0,68,458284,0,458284,0,0,0,0,0.005832,0,0.000134,0,3908,3,2279,0,0.066277
1001631,1001631,User,149,0,149,1063108,0,1063108,0,0,0,0,0.011707,0,0.00019,0,3468,4,2191,0,0.145224
1001632,1001632,User,439,0,439,3090234,0,3090234,0,0,0,0,0.035963,0,0.000339,0,168,1,975,0,0.427875
1001634,1001634,User,56,0,56,424638,0,424638,0,0,0,0,0.005785,0,0.000095,0,3645,4,247,0,0.054581
1001635,1001635,User,426,0,426,4414682,0,4414682,0,0,0,0,0.037243,0,0.0003,0,167,3,774,0,0.415205
1001636,1001636,User,90,0,90,572234,0,572234,0,0,0,0,0.008843,0,0.000099,0,587,0,323,0,0.087719
1001637,1001637,User,51,0,51,568912,0,568912,0,0,0,0,0.005127,0,0.000097,0,4291,3,1196,0,0.049708
1001639,1001639,User,305,0,305,2920367,0,2920367,0,0,0,0,0.028433,0,0.000212,0,586,4,769,0,0.297271
1001640,1001640,User,85,0,85,720599,0,720599,0,0,0,0,0.009357,0,0.000093,0,2231,3,988,0,0.082846
1001641,1001641,User,119,0,119,970651,0,970651,0,0,0,0,0.010816,0,0.00012,0,2230,3,2565,0,0.115984
1001642,1001642,User,50,0,50,442219,0,442219,0,0,0,0,0.004014,0,0.000095,0,2657,1,2023,0,0.048733
1001643,1001643,User,131,0,131,1632916,0,1632916,0,0,0,0,0.01255,0,0.000129,0,585,1,2573,0,0.12768
1001644,1001644,User,28,0,28,248400,0,248400,0,0,0,0,0.003072,0,0.000083,0,2229,0,711,0,0.02729
1001645,1001645,User,304,0,304,2668615,0,2668615,0,0,0,0,0.022199,0,0.000411,0,2899,4,1284,0,0.296296
1001646,1001646,User,34,0,34,255419,0,255419,0,0,0,0,0.002292,0,0.000098,0,5874,0,833,0,0.033138
1001647,1001647,User,493,0,493,4155584,0,4155584,0,0,0,0,0.040211,0,0.000295,0,2898,3,966,0,0.480507
1001648,1001648,User,92,0,92,731324,0,731324,0,0,0,0,0.010084,0,0.000103,0,584,1,118,0,0.089669
1001649,1001649,User,34,0,34,343037,0,343037,0,0,0,0,0.005333,0,0.000084,0,3467,1,2563,0,0.033138
1001650,1001650,User,120,0,120,1122962,0,1122962,0,0,0,0,0.014177,0,0.000143,0,3149,5,130,0,0.116959
1001651,1001651,User,19,0,19,158743,0,158743,0,0,0,0,0.002697,0,0.000081,0,2228,0,118,0,0.018519
1001654,1001654,User,26,0,26,333714,0,333714,0,0,0,0,0.002401,0,0.000093,0,5381,1,1010,0,0.025341
1001655,1001655,User,94,0,94,959982,0,959982,0,0,0,0,0.012033,0,0.0001,0,2227,0,210,0,0.091618
1001656,1001656,User,16,0,16,178256,0,178256,0,0,0,0,0.001476,0,0.000084,0,5310,0,1978,0,0.015595
1001657,1001657,User,26,0,26,161446,0,161446,0,0,0,0,0.002596,0,0.000088,0,4762,5,1038,0,0.025341
1001658,1001658,User,213,0,213,1855479,0,1855479,0,0,0,0,0.021454,0,0.000171,0,166,1,1260,0,0.207602
1001659,1001659,User,30,0,30,216891,0,216891,0,0,0,0,0.003225,0,0.000086,0,5682,0,1013,0,0.02924
1001660,1001660,User,28,0,28,271667,0,271667,0,0,0,0,0.002327,0,0.000108,0,583,1,1648,0,0.02729
1001663,1001663,User,25,0,25,268874,0,268874,0,0,0,0,0.003865,0,0.000083,0,2226,0,1547,0,0.024366
1001665,1001665,User,38,0,38,495241,0,495241,0,0,0,0,0.005812,0,0.000086,0,2656,3,1543,0,0.037037
1001666,1001666,User,223,0,223,2020441,0,2020441,0,0,0,0,0.02266,0,0.000167,0,1486,4,1650,0,0.217349
1001667,1001667,User,281,0,281,3194090,0,3194090,0,0,0,0,0.023376,0,0.000251,0,2225,3,749,0,0.273879
1001668,1001668,User,19,0,19,209588,0,209588,0,0,0,0,0.002743,0,0.000082,0,4761,1,188,0,0.018519
1001669,1001669,User,18,0,18,115745,0,115745,0,0,0,0,0.002211,0,0.000082,0,4442,0,2639,0,0.017544
1001670,1001670,User,29,0,29,277498,0,277498,0,0,0,0,0.004064,0,0.000086,0,3466,1,468,0,0.028265
1001671,1001671,User,362,0,362,3173907,0,3173907,0,0,0,0,0.026981,0,0.000378,0,995,1,824,0,0.352827
1001672,1001672,User,27,0,27,308387,0,308387,0,0,0,0,0.00454,0,0.000105,0,582,2,1018,0,0.026316
1001673,1001673,User,44,0,44,556373,0,556373,0,0,0,0,0.005365,0,0.000102,0,3644,3,282,0,0.042885
1001675,1001675,User,318,0,318,3135460,0,3135460,0,0,0,0,0.025812,0,0.000261,0,1485,3,593,0,0.309942
1001676,1001676,User,471,0,471,4172021,0,4172021,0,0,0,0,0.036198,0,0.000383,0,165,3,723,0,0.459064
1001677,1001677,User,21,0,21,169124,0,169124,0,0,0,0,0.002054,0,0.000084,0,3465,0,2036,0,0.020468
1001678,1001678,User,72,0,72,692790,0,692790,0,0,0,0,0.008257,0,0.0001,0,164,0,2612,0,0.070175
1001679,1001679,User,49,0,49,518384,0,518384,0,0,0,0,0.005475,0,0.000091,0,581,0,678,0,0.047758
1001680,1001680,User,1026,0,1026,8699596,0,8699596,0,0,0,0,0.056719,0,0.001473,0,2224,4,2693,0,1
1001681,1001681,User,71,0,71,746472,0,746472,0,0,0,0,0.008844,0,0.000096,0,1484,2,1059,0,0.069201
1001682,1001682,User,16,0,16,187958,0,187958,0,0,0,0,0.00201,0,0.000092,0,580,1,2307,0,0.015595
1001683,1001683,User,98,0,98,772009,0,772009,0,0,0,0,0.008981,0,0.000126,0,2897,4,1480,0,0.095517
1001684,1001684,User,40,0,40,380593,0,380593,0,0,0,0,0.005411,0,0.000088,0,2223,0,1524,0,0.038986
1001685,1001685,User,236,0,236,1912799,0,1912799,0,0,0,0,0.022679,0,0.00022,0,1158,1,2128,0,0.230019
1001686,1001686,User,19,0,19,166121,0,166121,0,0,0,0,0.001696,0,0.000085,0,5808,0,1420,0,0.018519
1001687,1001687,User,219,0,219,1590553,0,1590553,0,0,0,0,0.017245,0,0.000244,0,4117,4,829,0,0.21345
1001688,1001688,User,81,0,81,788563,0,788563,0,0,0,0,0.008973,0,0.000123,0,163,0,628,0,0.078947
1001691,1001691,User,32,0,32,338675,0,338675,0,0,0,0,0.004287,0,0.000094,0,1483,2,1248,0,0.031189
1001692,1001692,User,118,0,118,1304690,0,1304690,0,0,0,0,0.011284,0,0.000136,0,4536,1,238,0,0.11501
1001693,1001693,User,174,0,174,1640029,0,1640029,0,0,0,0,0.017829,0,0.000123,0,994,1,480,0,0.169591
1001694,1001694,User,221,0,221,2245230,0,2245230,0,0,0,0,0.022714,0,0.000165,0,579,3,912,0,0.2154
1001695,1001695,User,102,0,102,1197602,0,1197602,0,0,0,0,0.012723,0,0.000099,0,2222,3,136,0,0.099415
1001696,1001696,User,179,0,179,1995241,0,1995241,0,0,0,0,0.020141,0,0.000119,0,578,3,1724,0,0.174464
1001697,1001697,User,204,0,204,1958553,0,1958553,0,0,0,0,0.021133,0,0.000193,0,577,5,932,0,0.19883
1001699,1001699,User,194,0,194,1900743,0,1900743,0,0,0,0,0.017052,0,0.000182,0,817,1,2247,0,0.189084
1001700,1001700,User,27,0,27,221795,0,221795,0,0,0,0,0.002601,0,0.000086,0,5380,0,1024,0,0.026316
1001701,1001701,User,320,0,320,2669963,0,2669963,0,0,0,0,0.026862,0,0.000219,0,576,0,839,0,0.311891
1001702,1001702,User,43,0,43,482889,0,482889,0,0,0,0,0.006149,0,0.000091,0,2221,0,2710,0,0.04191
1001703,1001703,User,17,0,17,206189,0,206189,0,0,0,0,0.002766,0,0.000082,0,5309,3,2356,0,0.016569
1001704,1001704,User,19,0,19,207440,0,207440,0,0,0,0,0.001838,0,0.000101,0,6266,3,1936,0,0.018519
1001705,1001705,User,40,0,40,295672,0,295672,0,0,0,0,0.003152,0,0.000101,0,4671,0,1023,0,0.038986
1001706,1001706,User,125,0,125,1089610,0,1089610,0,0,0,0,0.00966,0,0.000166,0,3464,1,2622,0,0.121832
1001707,1001707,User,49,0,49,504591,0,504591,0,0,0,0,0.005152,0,0.0001,0,1482,1,2067,0,0.047758
1001709,1001709,User,120,0,120,840789,0,840789,0,0,0,0,0.009666,0,0.000161,0,4908,4,867,0,0.116959
1001710,1001710,User,46,0,46,423260,0,423260,0,0,0,0,0.004841,0,0.000094,0,3148,0,2524,0,0.044834
1001711,1001711,User,14,0,14,96740,0,96740,0,0,0,0,0.000797,0,0.000091,0,5861,1,1930,0,0.013645
1001712,1001712,User,274,0,274,2605944,0,2605944,0,0,0,0,0.028038,0,0.000167,0,575,0,2735,0,0.267057
1001713,1001713,User,16,0,16,128723,0,128723,0,0,0,0,0.001254,0,0.000234,0,5324,0,691,0,0.015595
1001714,1001714,User,152,0,152,1392974,0,1392974,0,0,0,0,0.017451,0,0.000139,0,2896,3,2501,0,0.148148
1001715,1001715,User,25,0,25,250431,0,250431,0,0,0,0,0.002375,0,0.000091,0,2220,0,898,0,0.024366
1001716,1001716,User,109,0,109,876400,0,876400,0,0,0,0,0.010785,0,0.000113,0,2219,0,2446,0,0.106238
1001717,1001717,User,237,0,237,2328214,0,2328214,0,0,0,0,0.020499,0,0.000203,0,1157,1,920,0,0.230994
1001718,1001718,User,21,0,21,269859,0,269859,0,0,0,0,0.002753,0,0.000083,0,574,4,258,0,0.020468
1001719,1001719,User,20,0,20,127775,0,127775,0,0,0,0,0.002278,0,0.000082,0,5556,0,1978,0,0.019493
1001720,1001720,User,34,0,34,361394,0,361394,0,0,0,0,0.003975,0,0.000092,0,2218,0,1225,0,0.033138
1001721,1001721,User,61,0,61,262249,0,262249,0,0,0,0,0.005473,0,0.000099,0,4038,4,1959,0,0.059454
1001722,1001722,User,114,0,114,1108844,0,1108844,0,0,0,0,0.008052,0,0.000241,0,2655,3,896,0,0.111111
1001723,1001723,User,84,0,84,1040483,0,1040483,0,0,0,0,0.009919,0,0.000101,0,2654,3,2409,0,0.081871
1001724,1001724,User,105,0,105,1096395,0,1096395,0,0,0,0,0.013234,0,0.000122,0,1481,4,274,0,0.102339
1001726,1001726,User,219,0,219,1903879,0,1903879,0,0,0,0,0.018746,0,0.000151,0,1479,3,2471,0,0.21345
1001727,1001727,User,288,0,288,3291804,0,3291804,0,0,0,0,0.025904,0,0.000241,0,2653,3,2787,0,0.280702
1001728,1001728,User,21,0,21,248935,0,248935,0,0,0,0,0.002227,0,0.000084,0,5514,5,1038,0,0.020468
1001729,1001729,User,27,0,27,194559,0,194559,0,0,0,0,0.001207,0,0.000114,0,5267,0,1039,0,0.026316
1001731,1001731,User,37,0,37,268260,0,268260,0,0,0,0,0.002585,0,0.000102,0,3907,0,1040,0,0.036062
1001732,1001732,User,22,0,22,266622,0,266622,0,0,0,0,0.002591,0,0.000086,0,2217,0,2076,0,0.021442
1001733,1001733,User,457,0,457,4110004,0,4110004,0,0,0,0,0.033057,0,0.000645,0,573,1,2281,0,0.445419
1001734,1001734,User,43,0,43,431685,0,431685,0,0,0,0,0.004156,0,0.000092,0,5145,1,849,0,0.04191
1001735,1001735,User,51,0,51,335569,0,335569,0,0,0,0,0.005183,0,0.000099,0,3906,4,1941,0,0.049708
1001736,1001736,User,110,0,110,877617,0,877617,0,0,0,0,0.009386,0,0.000127,0,1478,3,553,0,0.107212
1001737,1001737,User,446,0,446,3995259,0,3995259,0,0,0,0,0.033808,0,0.000358,0,2895,3,802,0,0.434698
1001738,1001738,User,35,0,35,311350,0,311350,0,0,0,0,0.003689,0,0.000087,0,4290,0,969,0,0.034113
1001739,1001739,User,46,0,46,425215,0,425215,0,0,0,0,0.004932,0,0.000094,0,5266,0,1192,0,0.044834
1001740,1001740,User,36,0,36,340879,0,340879,0,0,0,0,0.004106,0,0.000091,0,3905,1,1047,0,0.035088
1001741,1001741,User,389,0,389,4358776,0,4358776,0,0,0,0,0.030939,0,0.000586,0,993,3,976,0,0.379142
1001742,1001742,User,24,0,24,243535,0,243535,0,0,0,0,0.003368,0,0.000086,0,2894,2,1207,0,0.023392
1001743,1001743,User,42,0,42,430669,0,430669,0,0,0,0,0.004771,0,0.000093,0,4988,0,561,0,0.040936
1001744,1001744,User,80,0,80,717631,0,717631,0,0,0,0,0.010006,0,0.000096,0,3643,1,2765,0,0.077973
1001745,1001745,User,43,0,43,456687,0,456687,0,0,0,0,0.004935,0,0.000093,0,572,0,969,0,0.04191
1001746,1001746,User,187,0,187,2445649,0,2445649,0,0,0,0,0.017984,0,0.000183,0,2652,3,1102,0,0.182261
1001747,1001747,User,63,0,63,367979,0,367979,0,0,0,0,0.004915,0,0.0001,0,3642,1,1747,0,0.061404
1001748,1001748,User,338,0,338,3212202,0,3212202,0,0,0,0,0.027975,0,0.00035,0,992,1,1053,0,0.329435
1001749,1001749,User,316,0,316,2219131,0,2219131,0,0,0,0,0.023007,0,0.00054,0,162,1,1028,0,0.307992
1001750,1001750,User,41,0,41,323257,0,323257,0,0,0,0,0.003053,0,0.000109,0,5379,0,1557,0,0.039961
1001751,1001751,User,16,0,16,168211,0,168211,0,0,0,0,0.002124,0,0.000086,0,3904,0,2444,0,0.015595
1001752,1001752,User,238,0,238,2608735,0,2608735,0,0,0,0,0.025738,0,0.000155,0,991,3,931,0,0.231969
1001753,1001753,User,164,0,164,2087524,0,2087524,0,0,0,0,0.013811,0,0.000292,0,161,1,1517,0,0.159844
1001754,1001754,User,22,0,22,152183,0,152183,0,0,0,0,0.002316,0,0.000087,0,4568,2,1937,0,0.021442
1001755,1001755,User,228,0,228,1766475,0,1766475,0,0,0,0,0.020178,0,0.000253,0,571,4,1558,0,0.222222
1001756,1001756,User,34,0,34,271298,0,271298,0,0,0,0,0.003741,0,0.000085,0,3462,0,2368,0,0.033138
1001757,1001757,User,231,0,231,2578278,0,2578278,0,0,0,0,0.023246,0,0.000153,0,570,3,267,0,0.225146
1001758,1001758,User,237,0,237,2119798,0,2119798,0,0,0,0,0.02035,0,0.000243,0,2216,4,820,0,0.230994
1001759,1001759,User,144,0,144,1311357,0,1311357,0,0,0,0,0.014705,0,0.000143,0,2215,0,1832,0,0.140351
