Id,Label,type,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,modularity_class,stat_inf_class,eigencentrality,clustering,triangles
Ivory Refectory Clock,Ivory Refectory Clock,Product,18,1104,5,0.431841,0.451461,0.000647,0.000964,0.000964,0.000112,0,8,550,0.01648,0.777778,119
Green Fern Journal,Green Fern Journal,Product,5,277,5,0.402609,0.422112,0.000004,0.000231,0.000231,0.000093,0,6,98,0.003968,0.4,4
Mirror Mosaic Votive Holder,Mirror Mosaic Votive Holder,Product,73,7221,5,0.480315,0.496181,0.001424,0.005046,0.005046,0.000272,0,5,511,0.086416,0.805175,2116
"Record Frame 7"" Single Size","Record Frame 7"" Single Size",Product,384,43396,4,0.524915,0.56497,0.000264,0.023055,0.023055,0.00046,0,1,285,0.391652,0.69827,51348
Red Drawer Knob Acrylic Edwardian,Red Drawer Knob Acrylic Edwardian,Product,133,19078,5,0.487094,0.508699,0.000006,0.009038,0.009038,0.000214,0,18,899,0.15395,0.853383,7491
Flower Fairy Incense Bouquet,Flower Fairy Incense Bouquet,Product,31,1612,5,0.385792,0.407949,0,0.000352,0.000352,0.00009,0,6,276,0.006591,1,465
Christmas Pudding Trinket Pot,Christmas Pudding Trinket Pot,Product,736,89036,4,0.567626,0.633086,0.001565,0.035698,0.035698,0.000942,0,24,546,0.608194,0.479683,129392
Silver Mug Bone China Tree Of Life,Silver Mug Bone China Tree Of Life,Product,149,11551,4,0.485741,0.50969,0.000009,0.008903,0.008903,0.000158,0,24,876,0.151004,0.803918,8864
Gymkhana Treasure Book Box,Gymkhana Treasure Book Box,Product,281,36508,4,0.503069,0.538156,0.000024,0.017749,0.017749,0.000351,0,7,294,0.301249,0.783833,30836
Hot Stuff Hot Water Bottle,Hot Stuff Hot Water Bottle,Product,73,6381,5,0.475009,0.492337,0.000002,0.004957,0.004957,0.000111,0,24,74,0.084213,0.877854,2307
Recipe Box Pantry Yellow Design,Recipe Box Pantry Yellow Design,Product,1320,235571,4,0.654278,0.746442,0.004343,0.053147,0.053147,0.002236,0,8,414,0.90633,0.299019,260308
12 Pencils Small Tube Red Retrospot,12 Pencils Small Tube Red Retrospot,Product,577,71492,4,0.54863,0.602745,0.000283,0.031666,0.031666,0.000659,0,7,728,0.538419,0.594239,98406
Hall Cabinet With 3 Drawers,Hall Cabinet With 3 Drawers,Product,6,434,5,0.363347,0.378472,0,0.000151,0.000151,0.000066,0,18,457,0.0026,1,15
Egg Frying Pan Red,Egg Frying Pan Red,Product,46,3197,5,0.465484,0.481885,0.000067,0.002983,0.002983,0.00013,0,24,89,0.050933,0.830918,860
Blue Polkadot Coffee Mug,Blue Polkadot Coffee Mug,Product,81,10237,5,0.470662,0.490463,0.000068,0.002345,0.002345,0.000235,0,6,276,0.041198,0.489815,1587
Pink/White Christmas Tree 60cm,Pink/White Christmas Tree 60cm,Product,42,3317,5,0.42993,0.452891,0.000076,0.001267,0.001267,0.000168,0,24,123,0.021871,0.502904,433
Triple Wire Hook Ivory Heart,Triple Wire Hook Ivory Heart,Product,6,418,5,0.434775,0.452192,0,0.000256,0.000256,0.000061,0,18,25,0.004456,0.933333,14
Homemade Jam Scented Candles,Homemade Jam Scented Candles,Product,1253,220475,4,0.643365,0.733607,0.004282,0.052106,0.052106,0.002047,0,8,252,0.887856,0.32178,252397
Washroom Metal Sign,Washroom Metal Sign,Product,343,42272,4,0.514717,0.553279,0.000487,0.020985,0.020985,0.000458,0,18,354,0.356466,0.740235,43417
Wall Art Keep Calm,Wall Art Keep Calm,Product,34,5234,5,0.445558,0.464856,0.000052,0.001088,0.001088,0.000155,0,18,874,0.018819,0.641711,360
Memo Board Retrospot Design,Memo Board Retrospot Design,Product,407,47039,4,0.521679,0.565733,0.000598,0.024826,0.024826,0.000491,0,18,444,0.421122,0.738529,61018
Classic Cafe Sugar Dispenser,Classic Cafe Sugar Dispenser,Product,594,68457,4,0.5468,0.604175,0.000698,0.033576,0.033576,0.000656,0,24,122,0.569166,0.619744,109150
Alarm Clock Bakelike Orange,Alarm Clock Bakelike Orange,Product,308,34404,4,0.512005,0.547179,0.000018,0.019846,0.019846,0.000332,0,8,40,0.336544,0.814565,38511
Alarm Clock Bakelike Pink,Alarm Clock Bakelike Pink,Product,870,116937,4,0.585491,0.65936,0.000917,0.043472,0.043472,0.001062,0,8,564,0.737726,0.480558,181658
Red Metal Beach Spade,Red Metal Beach Spade,Product,258,21823,4,0.50559,0.536822,0.000017,0.01766,0.01766,0.000238,0,3,69,0.300004,0.849124,28151
Pink Baby Bunting,Pink Baby Bunting,Product,390,38774,4,0.520333,0.562714,0.000128,0.021942,0.021942,0.000387,0,3,535,0.373216,0.647736,49134
Herb Marker Rosemary,Herb Marker Rosemary,Product,357,43543,4,0.514515,0.554963,0.000061,0.021487,0.021487,0.000424,0,18,1,0.364682,0.72505,46074
Mini Jigsaw Bunnies,Mini Jigsaw Bunnies,Product,180,23430,4,0.48377,0.51239,0.000014,0.010456,0.010456,0.000248,0,7,544,0.177798,0.805587,12978
Paper Lantern 7 Point Snow Star,Paper Lantern 7 Point Snow Star,Product,1,75,6,0.303729,0.31023,0,0.000001,0.000001,0.000073,0,24,123,0.00004,0,0
6 Chocolate Love Heart T-Lights,6 Chocolate Love Heart T-Lights,Product,58,7694,5,0.471847,0.48827,0.00001,0.003401,0.003401,0.000137,0,18,808,0.058147,0.730792,1208
Set Of 4 Pantry Jelly Moulds,Set Of 4 Pantry Jelly Moulds,Product,1425,319661,4,0.66794,0.764741,0.006624,0.054613,0.054613,0.002954,0,3,517,0.934049,0.270141,273700
Travel Card Wallet Skulls,Travel Card Wallet Skulls,Product,267,29220,4,0.506664,0.538696,0.000052,0.016816,0.016816,0.000305,0,21,134,0.285698,0.757681,26906
Strawberry Fairy Cake Teapot,Strawberry Fairy Cake Teapot,Product,95,7658,5,0.484306,0.501932,0.000011,0.006329,0.006329,0.00013,0,18,423,0.108154,0.817917,3652
Mini Jigsaw Spaceboy,Mini Jigsaw Spaceboy,Product,593,92134,4,0.54374,0.6023,0.000507,0.030801,0.030801,0.000854,0,7,29,0.523195,0.536934,94247
White Christmas Garland Stars Trees,White Christmas Garland Stars Trees,Product,24,1371,5,0.448529,0.465904,0,0.001414,0.001414,0.000071,0,24,543,0.024063,0.894928,247
Home Sweet Home 2 Drawer Cabinet,Home Sweet Home 2 Drawer Cabinet,Product,8,532,5,0.44188,0.458356,0.000002,0.000268,0.000268,0.00007,0,18,874,0.004717,0.642857,18
Candy Spot Hand Bag,Candy Spot Hand Bag,Product,39,2306,5,0.460014,0.477056,0,0.002012,0.002012,0.000082,0,6,699,0.034947,0.937922,695
Set 6 Football Celebration Candles,Set 6 Football Celebration Candles,Product,147,11564,4,0.485022,0.508832,0.000003,0.010369,0.010369,0.00015,0,3,861,0.176285,0.889759,9548
Cosy Hour Giant Tube Matches,Cosy Hour Giant Tube Matches,Product,5,275,5,0.418809,0.437756,0,0.000273,0.000273,0.000064,0,18,572,0.004697,0.8,8
Rose Scent Candle In Jewelled Box,Rose Scent Candle In Jewelled Box,Product,12,859,5,0.44784,0.463839,0.000002,0.000569,0.000569,0.000077,0,5,361,0.009853,0.560606,37
Pink Polkadot Plate,Pink Polkadot Plate,Product,279,41767,4,0.502394,0.537552,0.000075,0.015824,0.015824,0.000405,0,3,899,0.269218,0.695805,26984
Pink Rose Fabric Mirror,Pink Rose Fabric Mirror,Product,132,10075,5,0.476649,0.50136,0.000012,0.003991,0.003991,0.00019,0,6,719,0.070491,0.811705,7018
Pink Knitted Egg Cosy,Pink Knitted Egg Cosy,Product,1,118,6,0.305711,0.311552,0,0,0,0.000132,0,18,602,0.000024,0,0
Vintage Paisley Stationery Set,Vintage Paisley Stationery Set,Product,1017,110836,4,0.607598,0.688398,0.003278,0.043067,0.043067,0.001249,0,6,439,0.735675,0.353305,182530
Heart Beaded Trellis Decoration,Heart Beaded Trellis Decoration,Product,2,163,5,0.408058,0.427303,0,0.000147,0.000147,0.000058,0,18,362,0.002525,1,1
Spaceboy Rocket Lolly Makers,Spaceboy Rocket Lolly Makers,Product,251,22624,4,0.496969,0.530182,0.000063,0.014488,0.014488,0.000255,0,24,741,0.246071,0.711363,22319
Airline Bag Vintage Jet Set White,Airline Bag Vintage Jet Set White,Product,22,1584,5,0.457287,0.472703,0,0.001518,0.001518,0.000075,0,6,359,0.026191,0.969697,224
Large Bonne Jam Jar T-Light Holder,Large Bonne Jam Jar T-Light Holder,Product,2,124,5,0.356677,0.369685,0,0.00006,0.00006,0.000066,0,18,609,0.001022,1,1
Medium Medina Stamped Metal Bowl,Medium Medina Stamped Metal Bowl,Product,2,155,6,0.316062,0.3225,0.000741,0.000006,0.000006,0.000165,0,19,343,0.000142,0,0
Set Of 2 Ceramic Christmas Trees,Set Of 2 Ceramic Christmas Trees,Product,98,7658,4,0.47613,0.496346,0.000002,0.005887,0.005887,0.00012,0,24,239,0.099912,0.87166,4143
Mini Cake Stand Hanging Strawbery,Mini Cake Stand Hanging Strawbery,Product,133,11636,5,0.485381,0.507428,0.000071,0.00804,0.00804,0.000186,0,18,423,0.137317,0.721918,6337
Cardholder Gingham Star,Cardholder Gingham Star,Product,148,10441,4,0.486642,0.510135,0.000002,0.010145,0.010145,0.000143,0,24,198,0.172229,0.932157,10140
Cake Stand Victorian Filigree Large,Cake Stand Victorian Filigree Large,Product,2,152,5,0.382306,0.40007,0,0.000116,0.000116,0.000059,0,6,825,0.002032,1,1
Herb Marker Chives,Herb Marker Chives,Product,311,36592,4,0.508826,0.545527,0.000043,0.018921,0.018921,0.000364,0,18,902,0.321217,0.745587,35941
Egg Cup Henrietta Hen Pink,Egg Cup Henrietta Hen Pink,Product,10,628,5,0.419277,0.439039,0,0.000666,0.000666,0.000062,0,24,522,0.01129,0.977778,44
3 White Choc Morris Boxed Candles,3 White Choc Morris Boxed Candles,Product,152,11333,5,0.491383,0.514068,0.000156,0.006658,0.006658,0.000212,0,6,183,0.115187,0.606745,6963
Green Heart Compact Mirror,Green Heart Compact Mirror,Product,3,166,5,0.396283,0.415688,0.000004,0.000159,0.000159,0.000091,0,24,585,0.00273,0.333333,1
Inflatable Political Globe,Inflatable Political Globe,Product,76,6326,5,0.475785,0.493481,0.000009,0.005169,0.005169,0.00011,0,3,394,0.088096,0.836842,2385
Watering Can Pink Bunny,Watering Can Pink Bunny,Product,378,40997,4,0.520953,0.561793,0.000132,0.021621,0.021621,0.000405,0,3,565,0.367494,0.677614,48282
Party Pizza Dish Red Retrospot,Party Pizza Dish Red Retrospot,Product,381,44002,4,0.52085,0.562111,0.000654,0.015946,0.015946,0.000556,0,6,403,0.274666,0.44071,31903
Pink Doughnut Trinket Pot,Pink Doughnut Trinket Pot,Product,357,32689,4,0.522302,0.55976,0.000214,0.022302,0.022302,0.000357,0,18,527,0.378751,0.740094,47030
15cm Christmas Glass Ball 20 Lights,15cm Christmas Glass Ball 20 Lights,Product,228,19472,4,0.497723,0.527672,0.000043,0.014466,0.014466,0.000234,0,24,582,0.245472,0.813316,21047
Regency Cake Slice,Regency Cake Slice,Product,133,12099,4,0.473893,0.499428,0.000007,0.008519,0.008519,0.000157,0,8,789,0.144861,0.82046,7202
Alphabet Stencil Craft,Alphabet Stencil Craft,Product,159,26603,4,0.486191,0.511183,0.000003,0.010738,0.010738,0.00027,0,7,480,0.18229,0.866969,10890
Vintage Doily Jumbo Bag Red,Vintage Doily Jumbo Bag Red,Product,382,67780,4,0.516542,0.559379,0.000081,0.023049,0.023049,0.000607,0,24,484,0.390739,0.732806,53327
Large White Honeycomb Paper Bell,Large White Honeycomb Paper Bell,Product,153,11218,4,0.488545,0.512073,0.000011,0.010637,0.010637,0.000155,0,24,885,0.180846,0.870915,10127
Set 3 Paper Vintage Chick Paper Egg,Set 3 Paper Vintage Chick Paper Egg,Product,229,25047,4,0.495467,0.526338,0.000104,0.012325,0.012325,0.000298,0,3,23,0.210343,0.644258,16819
Felt Farm Animal Hen,Felt Farm Animal Hen,Product,134,12010,5,0.482613,0.505712,0.000043,0.004236,0.004236,0.000216,0,6,329,0.074539,0.714847,6370
Save The Planet Cotton Tote Bag,Save The Planet Cotton Tote Bag,Product,251,19216,4,0.503262,0.534439,0.00018,0.015135,0.015135,0.000269,0,6,528,0.258322,0.729116,22876
Ribbon Reel Snowy Village,Ribbon Reel Snowy Village,Product,539,64911,4,0.541942,0.594453,0.000166,0.031053,0.031053,0.000589,0,24,555,0.52623,0.662434,96047
Blue Pudding Spoon,Blue Pudding Spoon,Product,62,5353,4,0.477952,0.493042,0.000004,0.003811,0.003811,0.000121,0,6,559,0.065528,0.760973,1439
Childs Garden Trowel Blue,Childs Garden Trowel Blue,Product,65,6315,5,0.469147,0.487158,0.000015,0.004002,0.004002,0.000143,0,7,542,0.068401,0.764423,1590
Petit Tray Chic,Petit Tray Chic,Product,142,11012,4,0.486371,0.508959,0.000003,0.0094,0.0094,0.000146,0,24,121,0.159607,0.824993,8259
Asstd Design Racing Car Pen,Asstd Design Racing Car Pen,Product,274,31472,4,0.506078,0.539204,0.000113,0.015178,0.015178,0.000354,0,6,668,0.25918,0.650357,24324
Fridge Magnets La Vie En Rose,Fridge Magnets La Vie En Rose,Product,110,10289,4,0.48279,0.502319,0.000005,0.006976,0.006976,0.000153,0,18,464,0.119144,0.819912,4826
Grey Heart Hot Water Bottle,Grey Heart Hot Water Bottle,Product,586,59340,4,0.542727,0.600585,0.000221,0.032454,0.032454,0.000556,0,24,556,0.550989,0.611082,104385
Retro Plastic Daisy Tray,Retro Plastic Daisy Tray,Product,26,1992,5,0.46433,0.47839,0,0.001773,0.001773,0.000077,0,18,906,0.030376,0.935385,304
Recipe Box Retrospot,Recipe Box Retrospot,Product,515,63122,4,0.534542,0.587178,0.000189,0.028368,0.028368,0.000583,0,3,554,0.48153,0.614733,81363
Hand Towel Pink Flower And Daisy,Hand Towel Pink Flower And Daisy,Product,70,6113,5,0.460499,0.481376,0.000031,0.002715,0.002715,0.000134,0,6,346,0.047012,0.640994,1548
4 Ivory Dinner Candles Silver Flock,4 Ivory Dinner Candles Silver Flock,Product,47,2974,5,0.472613,0.487286,0.000004,0.003757,0.003757,0.000085,0,18,405,0.064225,0.950046,1027
Large Hanging Ivory & Red Wood Bird,Large Hanging Ivory & Red Wood Bird,Product,93,6946,5,0.479525,0.498215,0.000006,0.006023,0.006023,0.000118,0,18,867,0.10242,0.831931,3559
French Blue Metal Door Sign 0,French Blue Metal Door Sign 0,Product,36,6200,4,0.460095,0.476554,0,0.001911,0.001911,0.000139,0,18,561,0.032849,0.949206,598
Space Cadet White,Space Cadet White,Product,2,139,5,0.365168,0.380684,0,0.00006,0.00006,0.000059,0,6,904,0.001076,1,1
Cupid Design Scented Candles,Cupid Design Scented Candles,Product,1,52,5,0.349733,0.36044,0,0.000044,0.000044,0.000057,0,18,600,0.000744,0,0
Party Invites Balloon Girl,Party Invites Balloon Girl,Product,42,3363,5,0.461958,0.478994,0.000001,0.002637,0.002637,0.000091,0,3,906,0.045161,0.880372,758
"Letter ""S"" Bling Key Ring","Letter ""S"" Bling Key Ring",Product,1,61,6,0.307972,0.313547,0,0,0,0.000116,0,18,219,0.000024,0,0
Key Cabinet Ma Campagne,Key Cabinet Ma Campagne,Product,2,109,5,0.441434,0.457339,0,0.000198,0.000198,0.000057,0,8,21,0.003455,1,1
Money Box Housekeeping Design,Money Box Housekeeping Design,Product,4,211,5,0.34834,0.359931,0.000001,0.00007,0.00007,0.000085,0,3,603,0.001224,0.5,3
Spaceboy Baby Gift Set,Spaceboy Baby Gift Set,Product,74,5457,5,0.473209,0.491257,0.000006,0.005637,0.005637,0.000118,0,3,175,0.096075,0.923732,2495
Biscuit Tin Vintage Christmas,Biscuit Tin Vintage Christmas,Product,471,55121,4,0.526073,0.576566,0.000106,0.027903,0.027903,0.000504,0,24,534,0.472674,0.707982,78363
Pink Heart Shape Photo Frame,Pink Heart Shape Photo Frame,Product,16,2024,5,0.432339,0.45129,0,0.000757,0.000757,0.000086,0,6,370,0.013015,1,120
Hot Water Bottle Babushka,Hot Water Bottle Babushka,Product,207,18564,4,0.500764,0.527291,0.000485,0.013794,0.013794,0.000232,0,24,98,0.234198,0.851883,18163
Pink Love Bird Candle,Pink Love Bird Candle,Product,94,6867,5,0.460499,0.484394,0.000005,0.002851,0.002851,0.000146,0,6,645,0.050313,0.855868,3741
Chinese Dragon Paper Lanterns,Chinese Dragon Paper Lanterns,Product,113,10022,4,0.486552,0.505623,0.000162,0.006815,0.006815,0.000163,0,3,690,0.116133,0.74036,4685
Small Bonne Jam Jar T-Light Holder,Small Bonne Jam Jar T-Light Holder,Product,6,397,5,0.420555,0.439471,0.00001,0.000382,0.000382,0.000083,0,18,609,0.006521,0.733333,11
Set Of 3 Butterfly Cookie Cutters,Set Of 3 Butterfly Cookie Cutters,Product,1079,166638,4,0.616017,0.700025,0.002335,0.049242,0.049242,0.001514,0,3,485,0.837032,0.391718,227816
Woodland Storage Box Small,Woodland Storage Box Small,Product,22,1709,5,0.44807,0.465618,0,0.001543,0.001543,0.000072,0,1,470,0.026323,0.935065,216
Vintage Glass T-Light Holder,Vintage Glass T-Light Holder,Product,276,22971,4,0.505103,0.538791,0.00003,0.016984,0.016984,0.000253,0,18,302,0.2882,0.769486,29202
Jumbo Bag Alphabet,Jumbo Bag Alphabet,Product,1032,251389,4,0.604657,0.688683,0.001718,0.048231,0.048231,0.002119,0,1,536,0.820725,0.417003,221414
Pink Paper Parasol,Pink Paper Parasol,Product,27,2387,5,0.45937,0.474927,0.000002,0.001632,0.001632,0.000095,0,3,328,0.027985,0.917379,322
Jumbo Storage Bag Suki,Jumbo Storage Bag Suki,Product,1198,260166,4,0.635571,0.72344,0.002738,0.051122,0.051122,0.002295,0,1,583,0.870748,0.339237,243234
I'm On Holiday Metal Sign,I'm On Holiday Metal Sign,Product,408,46290,4,0.521368,0.565701,0.000084,0.024023,0.024023,0.000444,0,18,191,0.407741,0.698475,57993
Pink Goose Feather Tree 60cm,Pink Goose Feather Tree 60cm,Product,1,62,6,0.286291,0.293805,0,0,0,0.000078,0,24,612,0.000023,0,0
Drawer Knob Crackle Glaze Green,Drawer Knob Crackle Glaze Green,Product,170,17708,4,0.491015,0.515726,0.000095,0.010484,0.010484,0.000224,0,18,358,0.178494,0.766934,11017
Number Tile Vintage Font 4,Number Tile Vintage Font 4,Product,11,732,5,0.366034,0.382908,0.000307,0.000054,0.000054,0.000275,0,23,373,0.001139,0.854545,47
Kings Choice Mug,Kings Choice Mug,Product,131,10884,4,0.488,0.508896,0.000015,0.009255,0.009255,0.00016,0,18,168,0.157621,0.841691,7167
Set/6 Frog Prince T-Light Candles,Set/6 Frog Prince T-Light Candles,Product,64,5005,5,0.462855,0.482437,0.00004,0.001421,0.001421,0.000148,0,6,805,0.025335,0.549603,1108
Swallows Greeting Card,Swallows Greeting Card,Product,505,65630,4,0.538272,0.588035,0.000239,0.02828,0.02828,0.00062,0,21,565,0.480175,0.624006,79411
4 Sky Blue Dinner Candles,4 Sky Blue Dinner Candles,Product,6,331,5,0.427756,0.446346,0,0.000519,0.000519,0.000059,0,1,369,0.008854,1,15
Basket Of Toadstools,Basket Of Toadstools,Product,224,19432,4,0.499619,0.528689,0.000073,0.012591,0.012591,0.000234,0,3,671,0.214877,0.660274,16491
Set Of 72 Pink Heart Paper Doilies,Set Of 72 Pink Heart Paper Doilies,Product,798,102646,4,0.576864,0.645952,0.000778,0.03974,0.03974,0.000957,0,3,588,0.675656,0.485964,154538
Hanging Jam Jar T-Light Holders,Hanging Jam Jar T-Light Holders,Product,796,126179,4,0.573459,0.643951,0.001056,0.039717,0.039717,0.001168,0,18,503,0.674633,0.483781,153073
Blue Daisy Mobile,Blue Daisy Mobile,Product,14,1032,5,0.407361,0.428142,0,0.000429,0.000429,0.000071,0,6,618,0.007433,1,91
Fairy Soap Soap Holder,Fairy Soap Soap Holder,Product,4,274,5,0.444953,0.460579,0,0.000235,0.000235,0.000061,0,18,789,0.004103,1,6
12 Coloured Party Balloons,12 Coloured Party Balloons,Product,258,23928,4,0.500286,0.533359,0.00002,0.015929,0.015929,0.000252,0,3,533,0.270504,0.763792,25322
Funky Monkey Gift Bag Medium,Funky Monkey Gift Bag Medium,Product,9,575,5,0.431344,0.449828,0,0.000537,0.000537,0.000061,0,21,906,0.009207,0.888889,32
Red Baby Bunting,Red Baby Bunting,Product,191,15496,4,0.498859,0.523732,0.000007,0.013472,0.013472,0.000185,0,3,335,0.229135,0.876109,15897
Green Regency Teacup And Saucer,Green Regency Teacup And Saucer,Product,1345,223278,4,0.659874,0.751525,0.005332,0.052954,0.052954,0.002184,0,8,576,0.905399,0.286668,258717
Lolita Design Cotton Tote Bag,Lolita Design Cotton Tote Bag,Product,3,171,5,0.403663,0.423218,0,0.000144,0.000144,0.000058,0,6,528,0.002492,1,3
Set Of 10 Lanterns Fairy Light Star,Set Of 10 Lanterns Fairy Light Star,Product,23,2044,5,0.451696,0.468382,0.000007,0.001251,0.001251,0.000101,0,24,123,0.021336,0.711462,180
Decorative Wicker Heart Large,Decorative Wicker Heart Large,Product,284,29041,4,0.506273,0.540348,0.000731,0.016924,0.016924,0.000345,0,18,442,0.2872,0.749589,30123
English Rose Spirit Level,English Rose Spirit Level,Product,239,18890,5,0.506175,0.534941,0.000358,0.012383,0.012383,0.000285,0,6,736,0.212282,0.564643,16059
Rattle Snake Eggs,Rattle Snake Eggs,Product,70,4626,4,0.478912,0.494885,0.00001,0.003729,0.003729,0.000106,0,6,574,0.064159,0.681988,1647
Laurel Heart Antique Silver,Laurel Heart Antique Silver,Product,248,21076,4,0.500955,0.532501,0.000041,0.014029,0.014029,0.000252,0,24,812,0.238442,0.71131,21786
Tea Time Teapot In Gift Box,Tea Time Teapot In Gift Box,Product,71,4605,5,0.47743,0.493926,0.000742,0.00528,0.00528,0.000145,0,3,426,0.090095,0.897787,2231
Paisley Park Card,Paisley Park Card,Product,35,3295,5,0.45953,0.47621,0,0.002243,0.002243,0.00009,0,24,202,0.038187,0.952941,567
Mrs Robot Soft Toy,Mrs Robot Soft Toy,Product,3,226,5,0.374287,0.391174,0,0.000104,0.000104,0.000093,0,6,825,0.001828,1,3
Blue Diamante Pen In Gift Box,Blue Diamante Pen In Gift Box,Product,2,120,5,0.365168,0.380684,0,0.000058,0.000058,0.00006,0,6,317,0.001025,1,1
Landmark Frame Notting Hill,Landmark Frame Notting Hill,Product,6,1981,6,0.269745,0.27703,0,0,0,0.000304,0,0,629,0.000117,1,15
Black Mini Tape Measure,Black Mini Tape Measure,Product,93,6633,5,0.486191,0.50298,0.000002,0.00671,0.00671,0.000114,0,1,314,0.114403,0.932913,3991
Cubic Mug Pink Polkadot,Cubic Mug Pink Polkadot,Product,37,3180,5,0.461471,0.477786,0.000008,0.001606,0.001606,0.000106,0,6,38,0.027735,0.726727,484
Set 12 Retro White Chalk Sticks,Set 12 Retro White Chalk Sticks,Product,665,73155,4,0.559156,0.619901,0.0005,0.036084,0.036084,0.000698,0,18,490,0.61223,0.571601,126198
Pack Of 12 Woodland Tissues,Pack Of 12 Woodland Tissues,Product,836,119770,4,0.58121,0.652942,0.000681,0.042255,0.042255,0.001063,0,3,296,0.717424,0.492442,171877
Red Polkadot Beaker,Red Polkadot Beaker,Product,253,30079,4,0.500764,0.533136,0.000484,0.011675,0.011675,0.000449,0,6,514,0.200424,0.48008,15304
